Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
2018-01-19 00:00:00+00:00,42.02909851074219,56.736167907714844,83.55278778076172,44.6150016784668,56.8754997253418,90.0,44.89500045776367,56.893001556396484,90.61000061035156,44.352500915527344,56.415000915527344,89.66000366210938,44.65250015258789,56.59149932861328,90.13999938964844,129700400,35564000,36875000
2018-01-22 00:00:00+00:00,41.685245513916016,57.64892578125,85.0474624633789,44.25,57.79050064086914,91.61000061035156,44.44499969482422,57.99399948120117,91.62000274658203,44.150001525878906,56.75550079345703,89.73999786376953,44.32500076293945,56.8745002746582,90.0,108434400,32360000,23601600
2018-01-23 00:00:00+00:00,41.69466018676758,58.35519027709961,85.31669616699219,44.2599983215332,58.49850082397461,91.9000015258789,44.86000061035156,58.58134841918945,92.30000305175781,44.20500183105469,57.9375,91.54000091552734,44.32500076293945,57.99250030517578,91.9000015258789,130756400,26662000,23412800
2018-01-24 00:00:00+00:00,41.03052520751953,58.069393157958984,85.24241638183594,43.55500030517578,58.21200180053711,91.81999969482422,44.32500076293945,58.99300003051758,93.43000030517578,43.29999923706055,58.0525016784668,91.58000183105469,44.3125,58.86650085449219,92.55000305175781,204420400,28332000,33277500
2018-01-25 00:00:00+00:00,40.298095703125,58.37514114379883,85.71589660644531,42.77750015258789,58.51850128173828,92.33000183105469,43.73749923706055,58.797000885009766,93.23999786376953,42.63249969482422,58.13800048828125,91.93000030517578,43.627498626708984,58.62649917602539,92.47000122070312,166116000,29610000,26383200
2018-01-26 00:00:00+00:00,40.39229965209961,58.647972106933594,87.32193756103516,42.877498626708984,58.79199981689453,94.05999755859375,43.0,58.79199981689453,94.05999755859375,42.51499938964844,57.90549850463867,92.58000183105469,43.0,58.75400161743164,93.12000274658203,156572000,40376000,29172200
2018-01-29 00:00:00+00:00,39.556243896484375,58.63500213623047,87.19197845458984,41.9900016784668,58.77899932861328,93.91999816894531,42.540000915527344,59.34450149536133,95.44999694824219,41.76750183105469,58.5989990234375,93.72000122070312,42.540000915527344,58.82400131225586,95.13999938964844,202561600,27578000,31569900
2018-01-30 00:00:00+00:00,39.323089599609375,58.041961669921875,86.09650421142578,41.74250030517578,58.18450164794922,92.73999786376953,41.842498779296875,58.82600021362305,93.66000366210938,41.17499923706055,58.17599868774414,92.0999984741211,41.38249969482422,58.39149856567383,93.30000305175781,184192800,31126000,38635100
2018-01-31 00:00:00+00:00,39.43141555786133,58.353694915771484,88.20391082763672,41.85749816894531,58.49700164794922,95.01000213623047,42.11000061035156,58.650001525878906,95.4000015258789,41.625,57.95650100708008,93.51000213623047,41.717498779296875,58.528499603271484,93.75,129915600,30774000,48756300
2018-02-01 00:00:00+00:00,39.51384735107422,58.241966247558594,87.50762176513672,41.94499969482422,58.3849983215332,94.26000213623047,42.154998779296875,58.70000076293945,96.06999969482422,41.689998626708984,57.875999450683594,93.58000183105469,41.79249954223633,58.13050079345703,94.79000091552734,188923200,48242000,47227900
2018-02-02 00:00:00+00:00,37.79933547973633,55.45880126953125,85.20527648925781,40.125,55.595001220703125,91.77999877929688,41.70000076293945,56.153499603271484,93.97000122070312,40.025001525878906,55.36389923095703,91.5,41.5,56.099998474121094,93.63999938964844,346375200,97158000,47867800
2018-02-05 00:00:00+00:00,36.85494613647461,52.660675048828125,81.69606018066406,39.122501373291016,52.790000915527344,88.0,40.970001220703125,55.5,93.23999786376953,39.0,52.60150146484375,88.0,39.775001525878906,54.529998779296875,90.55999755859375,290954000,75966000,51031500
2018-02-06 00:00:00+00:00,38.395164489746094,53.89763641357422,84.78751373291016,40.75749969482422,54.029998779296875,91.33000183105469,40.93000030517578,54.08549880981445,91.4800033569336,38.5,51.1568489074707,85.25,38.70750045776367,51.35900115966797,86.88999938964844,272975200,68960000,67998600
2018-02-07 00:00:00+00:00,37.57324981689453,52.300559997558594,83.19073486328125,39.8849983215332,52.42900085449219,89.61000061035156,40.849998474121094,54.0890007019043,91.7699966430664,39.76750183105469,52.41299819946289,89.19999694824219,40.772499084472656,54.07699966430664,90.48999786376953,206434400,47384000,41107600
2018-02-08 00:00:00+00:00,36.539344787597656,49.95332336425781,78.9202651977539,38.787498474121094,50.07600021362305,85.01000213623047,40.25,52.930999755859375,89.87999725341797,38.75749969482422,50.03300094604492,84.76000213623047,40.0724983215332,52.77050018310547,89.70999908447266,217562000,57182000,55628700
2018-02-09 00:00:00+00:00,36.98628616333008,51.76188278198242,81.86316680908203,39.102500915527344,51.888999938964844,88.18000030517578,39.47249984741211,52.19850158691406,88.93000030517578,37.560001373291016,49.62799835205078,83.83000183105469,39.26750183105469,50.86249923706055,86.30000305175781,282690400,70118000,63499100
2018-02-12 00:00:00+00:00,38.476051330566406,52.46814727783203,82.7451171875,40.6775016784668,52.59700012207031,89.12999725341797,40.97249984741211,53.07500076293945,89.77999877929688,39.377498626708984,52.0463981628418,87.93000030517578,39.625,52.400001525878906,88.73999786376953,243278000,41154000,35720300
2018-02-13 00:00:00+00:00,38.86149215698242,52.47612762451172,83.39495086669922,41.084999084472656,52.60499954223633,89.83000183105469,41.1875,52.91849899291992,90.0,40.412498474121094,52.204349517822266,87.80000305175781,40.48749923706055,52.25,88.93000030517578,130196800,25302000,26407700
2018-02-14 00:00:00+00:00,39.5779914855957,53.353973388671875,84.7007827758789,41.842498779296875,53.48500061035156,90.80999755859375,41.8849983215332,53.58599853515625,90.98999786376953,40.720001220703125,52.337501525878906,88.41000366210938,40.7599983215332,52.4474983215332,88.51000213623047,162579600,31116000,34960900
2018-02-15 00:00:00+00:00,40.90695571899414,54.34254837036133,86.42632293701172,43.247501373291016,54.47600173950195,92.66000366210938,43.272499084472656,54.573951721191406,92.72000122070312,42.25,53.21699905395508,90.62000274658203,42.4474983215332,53.95349884033203,91.20999908447266,204588800,36868000,27823900
2018-02-16 00:00:00+00:00,40.774532318115234,54.605899810791016,85.81073760986328,43.10749816894531,54.7400016784668,92.0,43.70500183105469,55.23350143432617,93.5,42.942501068115234,54.4156494140625,91.80000305175781,43.09000015258789,54.420501708984375,92.44999694824219,160704400,33590000,30596900
2018-02-20 00:00:00+00:00,40.63737869262695,54.98796081542969,86.4822769165039,42.962501525878906,55.12300109863281,92.72000122070312,43.564998626708984,55.6974983215332,93.05999755859375,42.85499954223633,54.42599868774414,91.01000213623047,43.01250076293945,54.528499603271484,91.4800033569336,135722000,28462000,30911700
2018-02-21 00:00:00+00:00,40.452938079833984,55.43087387084961,85.33504486083984,42.76750183105469,55.56700134277344,91.48999786376953,43.529998779296875,56.69850158691406,93.36000061035156,42.752498626708984,55.31650161743164,91.48999786376953,43.20750045776367,55.32350158691406,92.9800033569336,149886400,30258000,26922500
2018-02-22 00:00:00+00:00,40.79109191894531,55.19594955444336,85.55890655517578,43.125,55.33150100708008,91.7300033569336,43.48749923706055,56.14099884033203,92.7300033569336,42.9275016784668,55.12950134277344,91.36000061035156,42.95000076293945,55.80950164794922,92.05000305175781,123967600,26344000,24392800
2018-02-23 00:00:00+00:00,41.5004997253418,56.201480865478516,87.73213958740234,43.875,56.339500427246094,94.05999755859375,43.912498474121094,56.36399841308594,94.06999969482422,43.3849983215332,55.23569869995117,92.36000061035156,43.41749954223633,55.63199996948242,93.5999984741211,135249600,25220000,26329200
2018-02-26 00:00:00+00:00,42.321041107177734,57.047401428222656,89.00064086914062,44.74250030517578,57.1875,95.41999816894531,44.84749984741211,57.198001861572266,95.44999694824219,44.0525016784668,56.33475112915039,94.25,44.087501525878906,56.38999938964844,94.4000015258789,152648800,31182000,30199800
2018-02-27 00:00:00+00:00,42.18388748168945,55.77751922607422,87.86273193359375,44.59749984741211,55.91450119018555,94.19999694824219,45.119998931884766,57.20199966430664,95.83999633789062,44.540000915527344,55.900001525878906,94.19999694824219,44.775001525878906,57.0620002746582,95.73999786376953,155712400,35482000,25869100
2018-02-28 00:00:00+00:00,42.12004852294922,55.10118103027344,87.46165466308594,44.529998779296875,55.23649978637695,93.7699966430664,45.154998779296875,56.37649917602539,95.70999908447266,44.51250076293945,55.1619987487793,93.62999725341797,44.814998626708984,56.1515007019043,94.83999633789062,151128400,37652000,31167300
2018-03-01 00:00:00+00:00,41.38226318359375,53.34499740600586,86.60356140136719,43.75,53.47600173950195,92.8499984741211,44.94499969482422,55.50600051879883,94.56999969482422,43.165000915527344,53.35005187988281,91.83999633789062,44.6349983215332,55.39350128173828,93.98999786376953,195208000,50318000,37135600
2018-03-02 00:00:00+00:00,41.668399810791016,53.8138427734375,86.79010772705078,44.0525016784668,53.94599914550781,93.05000305175781,44.07500076293945,54.09994888305664,93.1500015258789,43.11249923706055,52.4057502746582,90.86000061035156,43.20000076293945,52.65399932861328,91.58000183105469,153816000,45432000,32830400
2018-03-05 00:00:00+00:00,41.812644958496094,54.412872314453125,87.34038543701172,44.20500183105469,54.54650115966797,93.63999938964844,44.435001373291016,54.85499954223633,94.2699966430664,43.630001068115234,53.45000076293945,92.26000213623047,43.8025016784668,53.75699996948242,92.33999633789062,113605600,24044000,23901600
2018-03-06 00:00:00+00:00,41.77716827392578,54.61886215209961,87.04193115234375,44.16749954223633,54.75299835205078,93.31999969482422,44.5625,55.092498779296875,94.48999786376953,44.032501220703125,54.48875045776367,92.94000244140625,44.477500915527344,54.96099853515625,94.33999633789062,95154000,30656000,22175800
2018-03-07 00:00:00+00:00,41.38935852050781,55.34607696533203,87.54559326171875,43.75749969482422,55.481998443603516,93.86000061035156,43.962501525878906,55.611000061035156,93.94000244140625,43.567501068115234,54.27410125732422,92.43000030517578,43.73500061035156,54.45949935913086,93.16000366210938,126814000,25850000,26716100
2018-03-08 00:00:00+00:00,41.84101486206055,56.16207504272461,88.07723236083984,44.23500061035156,56.29999923706055,94.43000030517578,44.279998779296875,56.380001068115234,95.0999984741211,43.76750183105469,55.63999938964844,93.7699966430664,43.869998931884766,55.76599884033203,94.2699966430664,95096400,27102000,25887800
2018-03-09 00:00:00+00:00,42.55987548828125,57.85990524291992,90.0452880859375,44.994998931884766,58.00199890136719,96.54000091552734,45.0,58.040000915527344,96.54000091552734,44.34749984741211,56.623050689697266,95.0,44.4900016784668,56.79999923706055,95.29000091552734,128740800,42560000,36937300
2018-03-12 00:00:00+00:00,42.97134780883789,58.082359313964844,90.25983428955078,45.43000030517578,58.224998474121094,96.7699966430664,45.59749984741211,58.852500915527344,97.20999908447266,45.0525016784668,57.87099838256836,96.04000091552734,45.0724983215332,58.192501068115234,96.5,128828400,43446000,26073700
2018-03-13 00:00:00+00:00,42.557518005371094,56.76908493041992,88.05859375,44.99250030517578,56.90850067138672,94.41000366210938,45.875,58.8380012512207,97.23999786376953,44.810001373291016,56.666500091552734,93.97000122070312,45.647499084472656,58.5,97.0,126774000,38144000,35387800
2018-03-14 00:00:00+00:00,42.195716857910156,57.33369445800781,87.53626251220703,44.61000061035156,57.4744987487793,93.8499984741211,45.130001068115234,57.929500579833984,95.41000366210938,44.45249938964844,57.071998596191406,93.5,45.08000183105469,57.260501861572266,95.12000274658203,117473600,25828000,32132000
2018-03-15 00:00:00+00:00,42.24538040161133,57.33818817138672,87.84406280517578,44.662498474121094,57.479000091552734,94.18000030517578,45.060001373291016,58.05400085449219,94.58000183105469,44.51750183105469,56.72700119018555,92.83000183105469,44.625,57.49800109863281,93.52999877929688,90975200,27908000,27611000
2018-03-16 00:00:00+00:00,42.09639358520508,56.64738082885742,88.23580932617188,44.505001068115234,56.7864990234375,94.5999984741211,44.779998779296875,57.79399871826172,95.37999725341797,44.404998779296875,56.597999572753906,93.91999816894531,44.662498474121094,57.707000732421875,94.68000030517578,157618800,61840000,49081300
2018-03-19 00:00:00+00:00,41.45320129394531,54.85628128051758,86.64086151123047,43.82500076293945,54.99100112915039,92.88999938964844,44.36750030517578,56.0994987487793,93.9000015258789,43.415000915527344,54.45050048828125,92.11000061035156,44.33000183105469,56.0004997253418,93.73999786376953,133787200,56118000,33344100
2018-03-20 00:00:00+00:00,41.43901443481445,54.75104522705078,86.86469268798828,43.810001373291016,54.885501861572266,93.12999725341797,44.20000076293945,55.2599983215332,93.7699966430664,43.73500061035156,54.17300033569336,93.0,43.810001373291016,54.95000076293945,93.05000305175781,78597600,36638000,23075200
2018-03-21 00:00:00+00:00,40.50022888183594,54.410377502441406,86.25843811035156,42.817501068115234,54.54399871826172,92.4800033569336,43.772499084472656,55.314998626708984,94.05000305175781,42.814998626708984,54.25749969482422,92.20999908447266,43.7599983215332,54.637001037597656,92.93000030517578,148219600,37578000,24457100
2018-03-22 00:00:00+00:00,39.9279670715332,52.325496673583984,83.7494125366211,42.212501525878906,52.45399856567383,89.79000091552734,43.16999816894531,54.14500045776367,91.75,42.150001525878906,52.295501708984375,89.66000366210938,42.5,54.09400177001953,91.2699966430664,165963200,53340000,38604700
2018-03-23 00:00:00+00:00,39.00337600708008,50.953365325927734,81.31498718261719,41.23500061035156,51.07849884033203,87.18000030517578,42.47999954223633,53.167999267578125,90.45999908447266,41.23500061035156,51.06100082397461,87.08000183105469,42.09749984741211,52.35150146484375,89.5,164115200,43134000,44068900
2018-03-26 00:00:00+00:00,40.85493850708008,52.531494140625,87.47098541259766,43.192501068115234,52.660499572753906,93.77999877929688,43.275001525878906,52.78150177001953,94.0,41.61000061035156,50.41999816894531,90.4000015258789,42.01750183105469,52.29999923706055,90.61000061035156,150164800,53302000,56396800
2018-03-27 00:00:00+00:00,39.80736541748047,50.13188934326172,83.450927734375,42.084999084472656,50.255001068115234,89.47000122070312,43.787498474121094,53.24195098876953,95.13999938964844,41.72999954223633,49.84600067138672,88.51000213623047,43.41999816894531,53.150001525878906,94.94000244140625,163690400,61906000,56569000
2018-03-28 00:00:00+00:00,39.36753463745117,50.10495376586914,83.37631225585938,41.619998931884766,50.22800064086914,89.38999938964844,42.505001068115234,51.21149826049805,91.2300033569336,41.29750061035156,49.03200149536133,88.87000274658203,41.8125,49.900001525878906,89.81999969482422,166674000,67386000,52501100
2018-03-29 00:00:00+00:00,39.67496109008789,51.46311569213867,85.12984466552734,41.94499969482422,51.589500427246094,91.2699966430664,42.9375,52.150001525878906,92.29000091552734,41.724998474121094,50.14500045776367,88.4000015258789,41.95249938964844,50.58150100708008,90.18000030517578,153594000,54536000,45867500
2018-04-02 00:00:00+00:00,39.414833068847656,50.200218200683594,82.56483459472656,41.66999816894531,50.32350158691406,88.5199966430664,42.23500061035156,51.7400016784668,90.87999725341797,41.11750030517578,49.51850128173828,87.51000213623047,41.65999984741211,51.14099884033203,90.47000122070312,150347200,53608000,48515400
2018-04-03 00:00:00+00:00,39.81919860839844,50.54637145996094,83.67479705810547,42.09749984741211,50.670501708984375,89.70999908447266,42.1875,51.04949951171875,90.05000305175781,41.220001220703125,49.70349884033203,87.88999938964844,41.90999984741211,50.695499420166016,89.58000183105469,121112000,45502000,37213800
2018-04-04 00:00:00+00:00,40.58061981201172,51.131431579589844,86.1185302734375,42.90250015258789,51.25699996948242,92.33000183105469,43.002498626708984,51.4359016418457,92.76000213623047,41.192501068115234,49.650001525878906,87.7300033569336,41.220001220703125,49.670501708984375,87.8499984741211,138422000,49694000,35560000
2018-04-05 00:00:00+00:00,40.86204147338867,51.26460266113281,86.16516876220703,43.20000076293945,51.390499114990234,92.37999725341797,43.557498931884766,52.13949966430664,93.06999969482422,43.02000045776367,51.00654983520508,91.4000015258789,43.14500045776367,52.06650161743164,92.44000244140625,107732800,27260000,29771900
2018-04-06 00:00:00+00:00,39.81684112548828,50.2286491394043,84.1598129272461,42.095001220703125,50.35200119018555,90.2300033569336,43.119998931884766,51.57099914550781,92.45999908447266,42.04999923706055,50.1515007019043,89.4800033569336,42.74250030517578,51.0,91.48999786376953,140021200,34928000,38026000
2018-04-09 00:00:00+00:00,40.21173095703125,50.64811325073242,84.66346740722656,42.51250076293945,50.772499084472656,90.7699966430664,43.272499084472656,51.97999954223633,93.16999816894531,42.462501525878906,50.70399856567383,90.62000274658203,42.470001220703125,50.84000015258789,91.04000091552734,116070800,35032000,31533900
2018-04-10 00:00:00+00:00,40.96843338012695,51.45563507080078,86.63153076171875,43.3125,51.582000732421875,92.87999725341797,43.5,51.81399917602539,93.27999877929688,42.88249969482422,50.56700134277344,91.63999938964844,43.25,51.321998596191406,92.38999938964844,113634400,39490000,26812000
2018-04-11 00:00:00+00:00,40.77688980102539,50.873565673828125,85.68014526367188,43.11000061035156,50.99850082397461,91.86000061035156,43.47999954223633,51.568199157714844,93.29000091552734,42.92499923706055,50.79349899291992,91.4800033569336,43.057498931884766,51.39950180053711,92.01000213623047,89726400,29678000,24872100
2018-04-12 00:00:00+00:00,41.178897857666016,51.499027252197266,87.28441619873047,43.53499984741211,51.6254997253418,93.58000183105469,43.75,52.03450012207031,94.16000366210938,43.2599983215332,51.07175064086914,92.43000030517578,43.352500915527344,51.25199890136719,92.43000030517578,91557200,27140000,26758900
2018-04-13 00:00:00+00:00,41.31841278076172,51.337425231933594,86.81806945800781,43.682498931884766,51.4635009765625,93.08000183105469,43.959999084472656,52.32099914550781,94.18000030517578,43.462501525878906,51.14899826049805,92.44000244140625,43.69499969482422,52.04399871826172,94.05000305175781,100497200,24460000,23346100
2018-04-16 00:00:00+00:00,41.576171875,51.77185821533203,87.83473205566406,43.95500183105469,51.89899826049805,94.16999816894531,44.04750061035156,52.1619987487793,94.66000366210938,43.70750045776367,51.33700180053711,93.41999816894531,43.75749969482422,51.849998474121094,94.06999969482422,86313600,24224000,20288100
2018-04-17 00:00:00+00:00,42.14842987060547,53.5764274597168,89.60692596435547,44.560001373291016,53.70800018310547,96.06999969482422,44.73500061035156,53.89400100708008,96.54000091552734,44.102500915527344,52.41299819946289,94.87999725341797,44.122501373291016,52.56850051879883,95.0,106421600,46406000,26771000
2018-04-18 00:00:00+00:00,42.0538330078125,53.47268295288086,89.95203399658203,44.459999084472656,53.604000091552734,96.44000244140625,44.70500183105469,53.871498107910156,96.72000122070312,44.220001220703125,53.311248779296875,95.5199966430664,44.45249938964844,53.871498107910156,96.22000122070312,83018000,26882000,21043300
2018-04-19 00:00:00+00:00,40.86204147338867,54.251766204833984,89.64422607421875,43.20000076293945,54.3849983215332,96.11000061035156,43.84749984741211,54.708248138427734,97.06999969482422,43.165000915527344,53.409000396728516,95.33999633789062,43.439998626708984,53.470001220703125,96.44000244140625,139235200,34954000,23552500
2018-04-20 00:00:00+00:00,39.18781661987305,53.51657485961914,88.6089096069336,41.43000030517578,53.64799880981445,95.0,42.80500030517578,54.61750030517578,96.11000061035156,41.35749816894531,53.47850036621094,94.05000305175781,42.650001525878906,54.099998474121094,95.91000366210938,261964400,37794000,31154400
2018-04-23 00:00:00+00:00,39.07432174682617,53.24174880981445,88.93534851074219,41.310001373291016,53.372501373291016,95.3499984741211,41.72999954223633,54.13600158691406,96.29000091552734,41.022499084472656,53.03499984741211,94.62999725341797,41.70750045776367,53.893001556396484,95.73999786376953,146062000,46826000,22331800
2018-04-24 00:00:00+00:00,38.530433654785156,50.874061584472656,86.85538482666016,40.73500061035156,50.999000549316406,93.12000274658203,41.58250045776367,52.849998474121094,96.47000122070312,40.30500030517578,50.52949905395508,92.41000366210938,41.41749954223633,52.599998474121094,96.23999786376953,134768000,95206000,34524800
2018-04-25 00:00:00+00:00,38.69831848144531,50.93391418457031,86.09986877441406,40.912498474121094,51.058998107910156,92.30999755859375,41.35499954223633,51.6245002746582,93.30000305175781,40.602500915527344,50.765499114990234,90.27999877929688,40.654998779296875,51.2760009765625,93.30000305175781,113528400,47822000,33729300
2018-04-26 00:00:00+00:00,38.83311462402344,51.874603271484375,87.918701171875,41.05500030517578,52.00199890136719,94.26000213623047,41.432498931884766,52.39899826049805,95.1500015258789,40.842498779296875,50.90950012207031,93.0999984741211,41.029998779296875,51.47549819946289,93.55000305175781,111852000,41590000,42529000
2018-04-27 00:00:00+00:00,38.38382339477539,51.37632751464844,89.37372589111328,40.58000183105469,51.502498626708984,95.81999969482422,41.08250045776367,52.474998474121094,97.9000015258789,40.157501220703125,51.27949905395508,93.91000366210938,41.0,52.29999923706055,97.5999984741211,142623200,32396000,48272800
2018-04-30 00:00:00+00:00,39.079036712646484,50.741886138916016,87.22844696044922,41.314998626708984,50.86650085449219,93.5199966430664,41.814998626708984,51.849998474121094,96.4000015258789,40.459999084472656,50.842498779296875,93.1500015258789,40.532501220703125,51.5004997253418,96.33000183105469,169709600,33426000,41523600
2018-05-01 00:00:00+00:00,39.98709487915039,51.738441467285156,88.6089096069336,42.275001525878906,51.865501403808594,95.0,42.29999923706055,51.923500061035156,95.29000091552734,41.317501068115234,50.410499572753906,92.79000091552734,41.602500915527344,50.68299865722656,93.20999908447266,214277600,28558000,31408900
2018-05-02 00:00:00+00:00,41.7535285949707,51.09352493286133,87.21914672851562,44.14250183105469,51.21900177001953,93.51000213623047,44.4375,52.01945114135742,95.16999816894531,43.45000076293945,51.14350128173828,93.19000244140625,43.807498931884766,51.404998779296875,94.98999786376953,266157600,32062000,27471000
2018-05-03 00:00:00+00:00,41.82918930053711,51.060604095458984,87.741455078125,44.22249984741211,51.18600082397461,94.06999969482422,44.375,51.48374938964844,94.93000030517578,43.61000061035156,50.31449890136719,92.44999694824219,43.970001220703125,50.95000076293945,92.95999908447266,136272800,36302000,31142500
2018-05-04 00:00:00+00:00,43.470298767089844,52.2821044921875,88.75813293457031,45.95750045776367,52.410499572753906,95.16000366210938,46.0625,52.425498962402344,95.37000274658203,44.54249954223633,50.845001220703125,92.91999816894531,44.5625,50.845001220703125,93.31999969482422,224805200,38774000,22531300
2018-05-07 00:00:00+00:00,43.78479766845703,52.610294342041016,89.74681854248047,46.290000915527344,52.739498138427734,96.22000122070312,46.91749954223633,53.08399963378906,96.70999908447266,46.1875,52.35499954223633,95.0999984741211,46.29499816894531,52.46149826049805,95.16999816894531,169805600,29322000,24242000
2018-05-08 00:00:00+00:00,43.995262145996094,52.566402435302734,89.36438751220703,46.51250076293945,52.695499420166016,95.80999755859375,46.55500030517578,53.02750015258789,96.16000366210938,45.91749954223633,52.35725021362305,95.05999755859375,46.247501373291016,52.926998138427734,95.8499984741211,113611200,24354000,23484600
2018-05-09 00:00:00+00:00,44.305030822753906,54.005374908447266,90.41838836669922,46.84000015258789,54.13800048828125,96.94000244140625,46.849998474121094,54.27199935913086,96.97000122070312,46.30500030517578,52.8182487487793,95.05000305175781,46.63750076293945,52.904998779296875,96.01000213623047,92844800,40656000,27327400
2018-05-10 00:00:00+00:00,44.93878173828125,54.74406051635742,91.32313537597656,47.5099983215332,54.878501892089844,97.91000366210938,47.592498779296875,55.02199935913086,97.94999694824219,46.912498474121094,54.28200149536133,97.05000305175781,46.935001373291016,54.30149841308594,97.45999908447266,111957200,28860000,22388100
2018-05-11 00:00:00+00:00,44.76786804199219,54.778472900390625,91.12726593017578,47.147499084472656,54.91299819946289,97.69999694824219,47.51499938964844,55.06650161743164,97.87000274658203,46.86249923706055,54.545501708984375,97.04000091552734,47.372501373291016,54.68000030517578,97.80000305175781,104848800,25074000,16778300
2018-05-14 00:00:00+00:00,44.66340637207031,54.87523651123047,91.43506622314453,47.037498474121094,55.0099983215332,98.02999877929688,47.38249969482422,55.537498474121094,98.69000244140625,46.96500015258789,54.955501556396484,97.30999755859375,47.252498626708984,55.0,97.91999816894531,83115200,30362000,19454100
2018-05-15 00:00:00+00:00,44.25748825073242,53.82930374145508,90.77281951904297,46.61000061035156,53.96149826049805,97.31999969482422,46.76750183105469,54.502498626708984,97.8499984741211,46.275001525878906,53.673500061035156,96.33999633789062,46.69499969482422,54.5,97.23999786376953,94780800,29898000,24594000
2018-05-16 00:00:00+00:00,44.670536041259766,53.95599365234375,91.00701904296875,47.04499816894531,54.0885009765625,97.1500015258789,47.1150016784668,54.4635009765625,97.4000015258789,46.5,53.8129997253418,96.62000274658203,46.51750183105469,53.865501403808594,97.36000061035156,76732400,21946000,17384700
